I defend,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>defended</td>
<td>defend</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>defended</td>
<td>defends</td>
<td>
</td>
<td>defended</td>
<td>defending</td>
</tr>
<tr>
<td>you/we/they</td>
<td>defended</td>
<td>defend</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.352 Top0500",(reg. v) no.352 Top0500
I expand,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>expanded</td>
<td>expand</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>expanded</td>
<td>expands</td>
<td>
</td>
<td>expanded</td>
<td>expanding</td>
</tr>
<tr>
<td>you/we/they</td>
<td>expanded</td>
<td>expand</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.353 Top0500",(reg. v) no.353 Top0500
I implement,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>implemented</td>
<td>implement</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>implemented</td>
<td>implements</td>
<td>
</td>
<td>implemented</td>
<td>implementing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>implemented</td>
<td>implement</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.354 Top0500",(reg. v) no.354 Top0500
I possess,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>possessed</td>
<td>possess</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>possessed</td>
<td>possesss</td>
<td>
</td>
<td>possessed</td>
<td>possessing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>possessed</td>
<td>possess</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.355 Top0500",(reg. v) no.355 Top0500
I review,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>reviewed</td>
<td>review</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>reviewed</td>
<td>reviews</td>
<td>
</td>
<td>reviewed</td>
<td>reviewing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>reviewed</td>
<td>review</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.356 Top0500",(reg. v) no.356 Top0500
I suit,"สูท<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>suited</td>
<td>suit</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>suited</td>
<td>suits</td>
<td>
</td>
<td>suited</td>
<td>suiting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>suited</td>
<td>suit</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.357 Top0500",(reg. v) no.357 Top0500
I tie,"ผูกเน็คไท<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>tieed</td>
<td>tie</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>tieed</td>
<td>ties</td>
<td>
</td>
<td>tieed</td>
<td>tieing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>tieed</td>
<td>tie</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.358 Top0500",(reg. v) no.358 Top0500
I assist,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>assisted</td>
<td>assist</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>assisted</td>
<td>assists</td>
<td>
</td>
<td>assisted</td>
<td>assisting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>assisted</td>
<td>assist</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.359 Top0500",(reg. v) no.359 Top0500
I calculate,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>calculateed</td>
<td>calculate</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>calculateed</td>
<td>calculates</td>
<td>
</td>
<td>calculateed</td>
<td>calculateing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>calculateed</td>
<td>calculate</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.360 Top0500",(reg. v) no.360 Top0500
I glance,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>glanceed</td>
<td>glance</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>glanceed</td>
<td>glances</td>
<td>
</td>
<td>glanceed</td>
<td>glanceing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>glanceed</td>
<td>glance</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.361 Top0500",(reg. v) no.361 Top0500
I mix,"ผสม<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>mixed</td>
<td>mix</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>mixed</td>
<td>mixs</td>
<td>
</td>
<td>mixed</td>
<td>mixing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>mixed</td>
<td>mix</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.362 Top0500",(reg. v) no.362 Top0500
I question,"คำถาม<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>questioned</td>
<td>question</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>questioned</td>
<td>questions</td>
<td>
</td>
<td>questioned</td>
<td>questioning</td>
</tr>
<tr>
<td>you/we/they</td>
<td>questioned</td>
<td>question</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.363 Top0500",(reg. v) no.363 Top0500
I resolve,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>resolveed</td>
<td>resolve</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>resolveed</td>
<td>resolves</td>
<td>
</td>
<td>resolveed</td>
<td>resolveing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>resolveed</td>
<td>resolve</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.364 Top0500",(reg. v) no.364 Top0500
I rule,"กฎ<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>ruleed</td>
<td>rule</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>ruleed</td>
<td>rules</td>
<td>
</td>
<td>ruleed</td>
<td>ruleing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>ruleed</td>
<td>rule</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.365 Top0500",(reg. v) no.365 Top0500
I suspect,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>suspected</td>
<td>suspect</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>suspected</td>
<td>suspects</td>
<td>
</td>
<td>suspected</td>
<td>suspecting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>suspected</td>
<td>suspect</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.366 Top0500",(reg. v) no.366 Top0500
I appeal,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>appealed</td>
<td>appeal</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>appealed</td>
<td>appeals</td>
<td>
</td>
<td>appealed</td>
<td>appealing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>appealed</td>
<td>appeal</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.367 Top0500",(reg. v) no.367 Top0500
I challenge,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>challengeed</td>
<td>challenge</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>challengeed</td>
<td>challenges</td>
<td>
</td>
<td>challengeed</td>
<td>challengeing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>challengeed</td>
<td>challenge</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.368 Top0500",(reg. v) no.368 Top0500
I clean,"ทำความสะอาด<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>cleaned</td>
<td>clean</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>cleaned</td>
<td>cleans</td>
<td>
</td>
<td>cleaned</td>
<td>cleaning</td>
</tr>
<tr>
<td>you/we/they</td>
<td>cleaned</td>
<td>clean</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.369 Top0500",(reg. v) no.369 Top0500
I damage,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>damageed</td>
<td>damage</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>damageed</td>
<td>damages</td>
<td>
</td>
<td>damageed</td>
<td>damageing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>damageed</td>
<td>damage</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.370 Top0500",(reg. v) no.370 Top0500
I guess,"เดา<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>guessed</td>
<td>guess</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>guessed</td>
<td>guesss</td>
<td>
</td>
<td>guessed</td>
<td>guessing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>guessed</td>
<td>guess</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.371 Top0500",(reg. v) no.371 Top0500
I reckon,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>reckoned</td>
<td>reckon</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>reckoned</td>
<td>reckons</td>
<td>
</td>
<td>reckoned</td>
<td>reckoning</td>
</tr>
<tr>
<td>you/we/they</td>
<td>reckoned</td>
<td>reckon</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.372 Top0500",(reg. v) no.372 Top0500
I restore,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>restoreed</td>
<td>restore</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>restoreed</td>
<td>restores</td>
<td>
</td>
<td>restoreed</td>
<td>restoreing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>restoreed</td>
<td>restore</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.373 Top0500",(reg. v) no.373 Top0500
I restrict,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>restricted</td>
<td>restrict</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>restricted</td>
<td>restricts</td>
<td>
</td>
<td>restricted</td>
<td>restricting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>restricted</td>
<td>restrict</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.374 Top0500",(reg. v) no.374 Top0500
I specify,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>specifyed</td>
<td>specify</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>specifyed</td>
<td>specifys</td>
<td>
</td>
<td>specifyed</td>
<td>specifying</td>
</tr>
<tr>
<td>you/we/they</td>
<td>specifyed</td>
<td>specify</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.375 Top0500",(reg. v) no.375 Top0500
I constitute,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>constituteed</td>
<td>constitute</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>constituteed</td>
<td>constitutes</td>
<td>
</td>
<td>constituteed</td>
<td>constituteing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>constituteed</td>
<td>constitute</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.376 Top0500",(reg. v) no.376 Top0500
I convert,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>converted</td>
<td>convert</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>converted</td>
<td>converts</td>
<td>
</td>
<td>converted</td>
<td>converting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>converted</td>
<td>convert</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.377 Top0500",(reg. v) no.377 Top0500
I distinguish,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>distinguished</td>
<td>distinguish</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>distinguished</td>
<td>distinguishs</td>
<td>
</td>
<td>distinguished</td>
<td>distinguishing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>distinguished</td>
<td>distinguish</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.378 Top0500",(reg. v) no.378 Top0500
I submit,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>submited</td>
<td>submit</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>submited</td>
<td>submits</td>
<td>
</td>
<td>submited</td>
<td>submiting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>submited</td>
<td>submit</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.379 Top0500",(reg. v) no.379 Top0500
I trust,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>trusted</td>
<td>trust</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>trusted</td>
<td>trusts</td>
<td>
</td>
<td>trusted</td>
<td>trusting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>trusted</td>
<td>trust</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.380 Top0500",(reg. v) no.380 Top0500
I urge,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>urgeed</td>
<td>urge</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>urgeed</td>
<td>urges</td>
<td>
</td>
<td>urgeed</td>
<td>urgeing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>urgeed</td>
<td>urge</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.381 Top0500",(reg. v) no.381 Top0500
I feature,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>featureed</td>
<td>feature</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>featureed</td>
<td>features</td>
<td>
</td>
<td>featureed</td>
<td>featureing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>featureed</td>
<td>feature</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.382 Top0500",(reg. v) no.382 Top0500
I land,"ที่ดิน<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>landed</td>
<td>land</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>landed</td>
<td>lands</td>
<td>
</td>
<td>landed</td>
<td>landing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>landed</td>
<td>land</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.383 Top0500",(reg. v) no.383 Top0500
I locate,"ค้นหา<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>locateed</td>
<td>locate</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>locateed</td>
<td>locates</td>
<td>
</td>
<td>locateed</td>
<td>locateing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>locateed</td>
<td>locate</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.384 Top0500",(reg. v) no.384 Top0500
I predict,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>predicted</td>
<td>predict</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>predicted</td>
<td>predicts</td>
<td>
</td>
<td>predicted</td>
<td>predicting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>predicted</td>
<td>predict</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.385 Top0500",(reg. v) no.385 Top0500
I preserve,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>preserveed</td>
<td>preserve</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>preserveed</td>
<td>preserves</td>
<td>
</td>
<td>preserveed</td>
<td>preserveing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>preserveed</td>
<td>preserve</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.386 Top0500",(reg. v) no.386 Top0500
I solve,"แก้<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>solveed</td>
<td>solve</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>solveed</td>
<td>solves</td>
<td>
</td>
<td>solveed</td>
<td>solveing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>solveed</td>
<td>solve</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.387 Top0500",(reg. v) no.387 Top0500
I sort,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>sorted</td>
<td>sort</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>sorted</td>
<td>sorts</td>
<td>
</td>
<td>sorted</td>
<td>sorting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>sorted</td>
<td>sort</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.388 Top0500",(reg. v) no.388 Top0500
I struggle,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>struggleed</td>
<td>struggle</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>struggleed</td>
<td>struggles</td>
<td>
</td>
<td>struggleed</td>
<td>struggleing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>struggleed</td>
<td>struggle</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.389 Top0500",(reg. v) no.389 Top0500
I cook,"ปรุงอาหาร<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>cooked</td>
<td>cook</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>cooked</td>
<td>cooks</td>
<td>
</td>
<td>cooked</td>
<td>cooking</td>
</tr>
<tr>
<td>you/we/they</td>
<td>cooked</td>
<td>cook</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.390 Top0500",(reg. v) no.390 Top0500
I dance,"การเต้นรำ<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>danceed</td>
<td>dance</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>danceed</td>
<td>dances</td>
<td>
</td>
<td>danceed</td>
<td>danceing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>danceed</td>
<td>dance</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.391 Top0500",(reg. v) no.391 Top0500
I invest,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>invested</td>
<td>invest</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>invested</td>
<td>invests</td>
<td>
</td>
<td>invested</td>
<td>investing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>invested</td>
<td>invest</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.392 Top0500",(reg. v) no.392 Top0500
I lock,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>locked</td>
<td>lock</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>locked</td>
<td>locks</td>
<td>
</td>
<td>locked</td>
<td>locking</td>
</tr>
<tr>
<td>you/we/they</td>
<td>locked</td>
<td>lock</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.393 Top0500",(reg. v) no.393 Top0500
I owe,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>oweed</td>
<td>owe</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>oweed</td>
<td>owes</td>
<td>
</td>
<td>oweed</td>
<td>oweing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>oweed</td>
<td>owe</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.394 Top0500",(reg. v) no.394 Top0500
I pour,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>poured</td>
<td>pour</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>poured</td>
<td>pours</td>
<td>
</td>
<td>poured</td>
<td>pouring</td>
</tr>
<tr>
<td>you/we/they</td>
<td>poured</td>
<td>pour</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.395 Top0500",(reg. v) no.395 Top0500
